sep=';'
340;I Am Number Four (Lorien Legacies, #1);https://images.gr-assets.com/books/1305807140m/7747374.jpg;['Romance', 'Fiction', 'Contemporary', 'Chick Lit', 'Adult', 'Adult Fiction', 'Audiobook', 'Drama', 'Realistic Fiction', 'Contemporary Romance']
341;The Iliad;https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png;['Fantasy', 'Young Adult', 'Mythology', 'Fiction', 'Middle Grade', 'Adventure', 'Greek Mythology', 'Urban Fantasy', 'Romance', 'Childrens']
342;The Casual Vacancy;https://images.gr-assets.com/books/1358266832m/13497818.jpg;['Fiction', 'Animals', 'Contemporary', 'Dogs', 'Adult Fiction', 'Audiobook', 'Adult', 'Book Club', 'Novels', 'Family']
343;The Runaway Jury;https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png;['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Audiobook', 'Science Fiction Fantasy', 'Adult', 'Epic', 'Magic', 'Adventure']
344;Naked;https://images.gr-assets.com/books/1394178867m/4138.jpg;['Young Adult', 'Romance', 'Contemporary', 'Fiction', 'Realistic Fiction', 'Teen', 'Music', 'Death', 'Audiobook', 'Young Adult Contemporary']
345;Eldest (The Inheritance Cycle, #2);https://images.gr-assets.com/books/1387119654m/45978.jpg;['Classics', 'Fiction', 'Childrens', 'Animals', 'Young Adult', 'Horses', 'Historical Fiction', 'Middle Grade', 'Adventure', 'Literature']
346;The Wonderful Wizard of Oz (Oz, #1);https://images.gr-assets.com/books/1398003737m/236093.jpg;['Young Adult', 'Dystopia', 'Science Fiction', 'Romance', 'Fantasy', 'Fiction', 'Adventure', 'Teen', 'Action', 'Post Apocalyptic']
347;Prince Caspian (Chronicles of Narnia, #2);https://images.gr-assets.com/books/1308814880m/121749.jpg;['Classics', 'Mystery', 'Fiction', 'Crime', 'Detective', 'Mystery Thriller', 'Thriller', 'British Literature', 'Literature', 'Audiobook']
348;We Were Liars;https://images.gr-assets.com/books/1402749479m/16143347.jpg;['Classics', 'Fiction', 'Literature', 'Irish Literature', 'Ireland', 'Novels', '20th Century', 'School', 'Literary Fiction', 'Classic Literature']
349;'Salem's Lot;https://images.gr-assets.com/books/1327891565m/11590.jpg;['Classics', 'Fiction', 'Fantasy', 'Adventure', 'Literature', 'Novels', 'Classic Literature', '18th Century', 'School', 'British Literature']
350;Fear and Loathing in Las Vegas;https://images.gr-assets.com/books/1394204569m/7745.jpg;['Fiction', 'Contemporary', 'Literary Fiction', 'Book Club', 'Novels', 'Music', 'Adult Fiction', 'Literature', 'Adult', 'Romance']
351;Clockwork Prince (The Infernal Devices, #2);https://images.gr-assets.com/books/1460477747m/10025305.jpg;['Fiction', 'Horror', 'Thriller', 'Classics', 'Crime', 'Contemporary', 'Mystery', 'Novels', 'Literature', 'American']
352;Yes Please;https://images.gr-assets.com/books/1402815435m/20910157.jpg;['Graphic Novels', 'Comics', 'Fiction', 'Dystopia', 'Science Fiction', 'Graphic Novels Comics', 'Comic Book', 'Classics', 'Politics', 'Fantasy']
353;Othello;https://images.gr-assets.com/books/1459795105m/12996.jpg;['Picture Books', 'Childrens', 'Fiction', 'Classics', 'Family', 'Love', 'Kids', 'Realistic Fiction', 'Canada', 'Juvenile']
354;Beloved;https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png;['Fantasy', 'Childrens', 'Fiction', 'Classics', 'Young Adult', 'Middle Grade', 'Witches', 'Magic', 'Humor', 'Juvenile']
355;Graceling (Graceling Realm, #1);https://images.gr-assets.com/books/1331548394m/3236307.jpg;['Religion', 'Islam', 'Nonfiction', 'Classics', 'Philosophy', 'Spirituality', 'Reference', 'History', 'Theology', 'Mythology']
356;The Bad Beginning (A Series of Unfortunate Events, #1);https://images.gr-assets.com/books/1490085391m/78411.jpg;['Fantasy', 'Young Adult', 'Fiction', 'Horror', 'Paranormal', 'Childrens', 'Middle Grade', 'Audiobook', 'Ghosts', 'Supernatural']
357;All Quiet on the Western Front;https://images.gr-assets.com/books/1441227765m/355697.jpg;['Classics', 'Fiction', 'Romance', 'Historical Fiction', 'Literature', 'Historical', 'Classic Literature', 'Novels', 'Regency', 'British Literature']
358;Oh, The Places You'll Go!;https://images.gr-assets.com/books/1421708635m/191139.jpg;['Romance', 'Erotica', 'Fiction', 'BDSM', 'Adult', 'Contemporary', 'Contemporary Romance', 'Chick Lit', 'Erotic Romance', 'Adult Fiction']
359;And the Mountains Echoed;https://images.gr-assets.com/books/1358190204m/16115612.jpg;['Historical Fiction', 'Fiction', 'Historical', 'Romance', 'Civil War', 'War', 'Classics', 'Literature', 'Novels', 'Literary Fiction']
360;Do Androids Dream of Electric Sheep?;https://images.gr-assets.com/books/1435458683m/7082.jpg;['Classics', 'Fiction', 'Adventure', 'Animals', 'Young Adult', 'Historical Fiction', 'Literature', 'Childrens', 'Novels', 'American']
361;Oliver Twist;https://images.gr-assets.com/books/1327868529m/18254.jpg;['Young Adult', 'Fiction', 'Middle Grade', 'Contemporary', 'Realistic Fiction', 'Childrens', 'School', 'Family', 'Coming Of Age', 'Juvenile']
362;The Screwtape Letters;https://images.gr-assets.com/books/1347801873m/11149.jpg;['Classics', 'Poetry', 'Fiction', 'Fantasy', 'School', 'Mythology', 'Literature', 'Medieval', 'Read For School', 'Epic']
363;Anna and the French Kiss (Anna and the French Kiss, #1);https://images.gr-assets.com/books/1358271931m/6936382.jpg;['Fantasy', 'Young Adult', 'Classics', 'Fiction', 'Childrens', 'Middle Grade', 'School', 'Historical Fiction', 'Romance', 'Read For School']
364;How the Grinch Stole Christmas!;https://images.gr-assets.com/books/1327958149m/113946.jpg;['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Magic', 'Adult', 'Science Fiction Fantasy', 'Audiobook', 'Young Adult', 'Adventure']
365;V for Vendetta;https://images.gr-assets.com/books/1343668985m/5805.jpg;['Young Adult', 'Fantasy', 'Paranormal', 'Romance', 'Fiction', 'Magic', 'Supernatural', 'Witches', 'Paranormal Romance', 'Urban Fantasy']
366;John Adams;https://images.gr-assets.com/books/1478144278m/2203.jpg;['Fiction', 'Classics', 'Philosophy', 'German Literature', 'Literature', 'Novels', 'Germany', '20th Century', 'Literary Fiction', 'Psychology']
367;Odd Thomas (Odd Thomas, #1);https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png;['Fantasy', 'Young Adult', 'Fiction', 'Dragons', 'Adventure', 'Magic', 'High Fantasy', 'Epic Fantasy', 'Science Fiction Fantasy', 'Young Adult Fantasy']
368;The Subtle Knife (His Dark Materials, #2);https://images.gr-assets.com/books/1451271814m/119324.jpg;['Romance', 'Paranormal', 'Vampires', 'Paranormal Romance', 'Fantasy', 'Urban Fantasy', 'Adult', 'Fiction', 'Supernatural', 'Erotica']
369;Stargirl (Stargirl, #1);https://images.gr-assets.com/books/1335947642m/22232.jpg;['Young Adult', 'Fiction', 'Classics', 'Contemporary', 'Realistic Fiction', 'Teen', 'Mental Health', 'Banned Books', 'Coming Of Age', 'Psychology']
370;The Red Pyramid (Kane Chronicles, #1);https://images.gr-assets.com/books/1366227978m/7090447.jpg;['Short Stories', 'Fiction', 'Anthologies', 'Novels', 'Literature', 'Collections']
371;Stranger in a Strange Land;https://images.gr-assets.com/books/1156897088m/350.jpg;['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Science Fiction Fantasy', 'Adventure', 'Magic', 'Adult', 'Audiobook', 'Epic']
372;Dress Your Family in Corduroy and Denim;https://images.gr-assets.com/books/1352983006m/10176.jpg;['Classics', 'Horror', 'Fiction', 'Short Stories', 'Poetry', 'Literature', 'Mystery', 'Gothic', 'School', 'Fantasy']
373;The BFG;https://images.gr-assets.com/books/1327872673m/6319.jpg;['Classics', 'Fiction', 'Literature', 'Novels', 'American', 'School', 'Southern Gothic', 'Literary Fiction', 'Southern', '20th Century']
374;A Short History of Nearly Everything;https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png;['Classics', 'Fiction', 'Young Adult', 'Historical Fiction', 'School', 'Coming Of Age', 'Literature', 'Read For School', 'High School', 'Novels']
375;The Call of the Wild;https://images.gr-assets.com/books/1452291694m/1852.jpg;['Graphic Novels', 'Comics', 'Nonfiction', 'History', 'Biography', 'Memoir', 'War', 'Historical', 'Holocaust', 'Graphic Novels Comics']
376;The Death Cure (Maze Runner, #3);https://images.gr-assets.com/books/1303997647m/7864437.jpg;['Classics', 'Fiction', 'Romance', 'Historical Fiction', 'Literature', '19th Century', 'Historical', 'British Literature', 'Classic Literature', 'Audiobook']
377;Stardust;https://images.gr-assets.com/books/1459127484m/16793.jpg;['Fiction', 'Historical Fiction', 'Novels', 'Literature', 'Historical', 'Literary Fiction', 'Contemporary', 'Comics', 'Jewish', 'New York']
378;The Namesake;https://images.gr-assets.com/books/1480106986m/33917.jpg;['Fantasy', 'Young Adult', 'Fiction', 'Dragons', 'Magic', 'Adventure', 'High Fantasy', 'Epic Fantasy', 'Science Fiction Fantasy', 'Young Adult Fantasy']
379;A Discovery of Witches (All Souls Trilogy, #1);https://images.gr-assets.com/books/1322168805m/8667848.jpg;['Short Stories', 'Fiction', 'Anthologies']
380;Norwegian Wood;https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png;['Nonfiction', 'Memoir', 'Biography', 'Psychology', 'Autobiography', 'Abuse', 'Adult', 'Biography Memoir', 'True Crime', 'True Story']
381;Where the Heart Is;https://images.gr-assets.com/books/1327959469m/5168.jpg;['Young Adult', 'Fiction', 'Contemporary', 'Realistic Fiction', 'Romance', 'Middle Grade', 'Childrens', 'Teen', 'School', 'Coming Of Age']
382;Will Grayson, Will Grayson;https://images.gr-assets.com/books/1368393890m/6567017.jpg;['Philosophy', 'Nonfiction', 'Religion', 'Classics', 'Spirituality', 'Poetry', 'China', 'Taoism', 'Self Help', 'Eastern Philosophy']
383;A Million Little Pieces;https://images.gr-assets.com/books/1483206985m/1241.jpg;['Romance', 'Fiction', 'Chick Lit', 'Contemporary', 'Adult', 'Adult Fiction', 'Young Adult', 'Love', 'Contemporary Romance', 'Drama']
384;Frostbite (Vampire Academy, #2);https://images.gr-assets.com/books/1361098960m/2282133.jpg;['Fiction', 'India', 'Magical Realism', 'Classics', 'Historical Fiction', 'Fantasy', 'Literature', 'Novels', 'Literary Fiction', 'Indian Literature']
385;Quiet: The Power of Introverts in a World That Can't Stop Talking;https://images.gr-assets.com/books/1328562861m/8520610.jpg;['Young Adult', 'Paranormal', 'Fantasy', 'Romance', 'Aliens', 'Science Fiction', 'Paranormal Romance', 'Supernatural', 'Urban Fantasy', 'Fiction']
386;Island of the Blue Dolphins (Island of the Blue Dolphins, #1);https://images.gr-assets.com/books/1475166260m/233818.jpg;['Horror', 'Fiction', 'Vampires', 'Fantasy', 'Thriller', 'Paranormal', 'Supernatural', 'Audiobook', 'Adult', 'Mystery']
387;The Crucible;https://images.gr-assets.com/books/1447764813m/17250.jpg;['Science Fiction', 'Fiction', 'Classics', 'Short Stories', 'Fantasy', 'Science Fiction Fantasy', 'American', 'Audiobook', 'Literature', 'Space']
388;Hatchet (Brian's Saga, #1);https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png;['Young Adult', 'Fantasy', 'Angels', 'Paranormal', 'Romance', 'Paranormal Romance', 'Supernatural', 'Fiction', 'Urban Fantasy', 'Young Adult Fantasy']
389;The Final Empire (Mistborn, #1);https://images.gr-assets.com/books/1480717416m/68428.jpg;['Fiction', 'Historical Fiction', 'Classics', 'Romance', 'Historical', 'War', 'Canada', 'Literature', 'Literary Fiction', 'Novels']
390;The Strange Case of Dr. Jekyll and Mr. Hyde;https://images.gr-assets.com/books/1318116526m/51496.jpg;['Classics', 'Fiction', 'Historical Fiction', 'Literature', 'Novels', 'American', 'Literary Fiction', 'Historical', 'Classic Literature', 'Adult']
391;The Lorax;https://images.gr-assets.com/books/1327879938m/7784.jpg;['Fiction', 'Science Fiction', 'Fantasy', 'Historical Fiction', 'Dystopia', 'Contemporary', 'Novels', 'Literary Fiction', 'Literature', 'Historical']
392;Diary of a Wimpy Kid (Diary of a Wimpy Kid, #1);https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png;['Philosophy', 'Fiction', 'Classics', 'Spirituality', 'Travel', 'Psychology', 'Literature', 'Self Help', 'Unfinished', 'Religion']
393;Throne of Glass (Throne of Glass, #1);https://images.gr-assets.com/books/1495278054m/7896527.jpg;['Science Fiction', 'Fiction', 'Audiobook', 'Adventure', 'Space', 'Adult', 'Science Fiction Fantasy', 'Thriller', 'Humor', 'Survival']
394;Shadow Kiss (Vampire Academy, #3);https://images.gr-assets.com/books/1361099049m/2802316.jpg;['Fiction', 'Thriller', 'Mystery', 'Suspense', 'Crime', 'Mystery Thriller', 'Legal Thriller', 'Novels', 'Drama', 'Law']
395;For Whom the Bell Tolls;https://images.gr-assets.com/books/1492591524m/46170.jpg;['Romance', 'Fiction', 'Young Adult', 'Contemporary', 'Chick Lit', 'Adult', 'Realistic Fiction', 'Adult Fiction', 'Drama', 'Love']
396;Hotel on the Corner of Bitter and Sweet;https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png;['Classics', 'Fiction', 'Historical Fiction', 'Literature', 'School', 'American', 'Historical', 'Novels', 'Adult Fiction', 'Classic Literature']
397;Perfume: The Story of a Murderer;https://images.gr-assets.com/books/1409112276m/343.jpg;['Young Adult', 'Dystopia', 'Fantasy', 'Romance', 'Science Fiction', 'Paranormal', 'Fiction', 'Supernatural', 'Post Apocalyptic', 'Audiobook']
398;Fast Food Nation: The Dark Side of the All-American Meal;https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png;['Fantasy', 'Young Adult', 'Fiction', 'Science Fiction', 'Childrens', 'Adventure', 'Science Fiction Fantasy', 'Steampunk', 'Audiobook', 'Magic']
399;The Tales of Beedle the Bard;https://images.gr-assets.com/books/1373467575m/3950967.jpg;['Classics', 'Fiction', 'Historical Fiction', 'Russia', 'Russian Literature', 'Literature', 'Romance', 'Novels', 'Historical', 'War']
400;Neuromancer;https://images.gr-assets.com/books/1167348726m/22328.jpg;['Classics', 'Fiction', 'Historical Fiction', 'France', 'Literature', 'French Literature', 'Gothic', 'Historical', 'Romance', 'Novels']
401;A Farewell to Arms;https://images.gr-assets.com/books/1313714836m/10799.jpg;['Classics', 'Fiction', 'Adventure', 'Literature', 'Historical Fiction', 'Novels', 'Classic Literature', '18th Century', 'School', 'British Literature']
402;The Tell-Tale Heart and Other Writings;https://images.gr-assets.com/books/1327936583m/391729.jpg;['Classics', 'Poetry', 'Fiction', 'Literature', 'Religion', 'Fantasy', 'School', 'Italian Literature', 'Philosophy', 'Medieval']
403;The Art of War;https://images.gr-assets.com/books/1453417993m/10534.jpg;['Fiction', 'Romance', 'Magical Realism', 'Historical Fiction', 'Classics', 'Fantasy', 'Food', 'Spanish Literature', 'Adult', 'Novels']
404;Defending Jacob;https://images.gr-assets.com/books/1329612158m/11367726.jpg;['Classics', 'Fiction', 'Short Stories', 'Romance', 'American', 'Literature', 'Audiobook', 'Novels', '20th Century', 'New York']
405;Breakfast of Champions;https://images.gr-assets.com/books/1327934446m/4980.jpg;['Fiction', 'Contemporary', 'Adult', 'Adult Fiction', 'Book Club', 'Audiobook', 'Thriller', 'Drama', 'Realistic Fiction', 'Crime']
406;The New Drawing on the Right Side of the Brain;https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png;['Historical Fiction', 'Romance', 'Fantasy', 'Fiction', 'Time Travel', 'Historical', 'Historical Romance', 'Audiobook', 'Scotland', 'Adult']
407;Bel Canto;https://images.gr-assets.com/books/1352997328m/5826.jpg;['Fiction', 'Classics', 'Science Fiction', 'Humor', 'Literature', 'Novels', 'American', 'Literary Fiction', 'Audiobook', 'Comedy']
408;Guns, Germs, and Steel: The Fates of Human Societies;https://images.gr-assets.com/books/1453215833m/1842.jpg;['Fantasy', 'Childrens', 'Fiction', 'Classics', 'Young Adult', 'Middle Grade', 'Humor', 'Adventure', 'Audiobook', 'Juvenile']
409;Fried Green Tomatoes at the Whistle Stop Cafe;https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png;['Fantasy', 'Young Adult', 'Fiction', 'Young Adult Fantasy', 'Adventure', 'Magic', 'Romance', 'LGBT', 'High Fantasy', 'Audiobook']
410;Things Fall Apart (The African Trilogy, #1);https://images.gr-assets.com/books/1352082529m/37781.jpg;['Fantasy', 'Young Adult', 'Fiction', 'Magic', 'Adventure', 'Childrens', 'Classics', 'Science Fiction Fantasy', 'Middle Grade', 'Novels']
411;The Undomestic Goddess;https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png;['Science', 'Nonfiction', 'Classics', 'Biology', 'Evolution', 'Philosophy', 'History', 'Nature', 'Anthropology', 'Reference']
412;The Five Love Languages: How to Express Heartfelt Commitment to Your Mate;https://images.gr-assets.com/books/1369401342m/567795.jpg;['Fiction', 'India', 'Historical Fiction', 'Canada', 'Indian Literature', 'Asia', 'Literary Fiction', 'Novels', 'Literature', 'Historical']
413;The Three Musketeers;https://images.gr-assets.com/books/1320436982m/7190.jpg;['Fantasy', 'Young Adult', 'Romance', 'Paranormal', 'Angels', 'Urban Fantasy', 'Fiction', 'Magic', 'Young Adult Fantasy', 'Supernatural']
414;Little Bee;https://images.gr-assets.com/books/1344401905m/6948436.jpg;['Classics', 'Fiction', 'Horror', 'Science Fiction', 'Mystery', 'Gothic', 'Fantasy', 'Literature', '19th Century', 'School']
415;Evermore (The Immortals, #1);https://images.gr-assets.com/books/1362336360m/3975774.jpg;['Fantasy', 'Young Adult', 'Romance', 'Paranormal', 'Urban Fantasy', 'Vampires', 'Angels', 'Fiction', 'Magic', 'Supernatural']
416;The Witches;https://images.gr-assets.com/books/1351707720m/6327.jpg;['Young Adult', 'Fantasy', 'Paranormal', 'Romance', 'Paranormal Romance', 'Supernatural', 'Fiction', 'Urban Fantasy', 'Vampires', 'Magic']
417;The Thirteenth Tale;https://images.gr-assets.com/books/1346267826m/40440.jpg;['Fantasy', 'Young Adult', 'Fiction', 'Childrens', 'Adventure', 'Science Fiction', 'Science Fiction Fantasy', 'Audiobook', 'Steampunk', 'Magic']
418;Spirit Bound (Vampire Academy, #5);https://images.gr-assets.com/books/1291168967m/6479259.jpg;['Plays', 'Classics', 'Fiction', 'Drama', 'School', 'Theatre', 'Literature', 'Read For School', 'High School', 'American']
419;Blood Promise (Vampire Academy, #4);https://images.gr-assets.com/books/1442530605m/5996153.jpg;['Fiction', 'Historical Fiction', 'Science Fiction', 'Time Travel', 'Fantasy', 'Horror', 'Thriller', 'Audiobook', 'Historical', 'Mystery']
420;Message in a Bottle;https://images.gr-assets.com/books/1163789140m/3478.jpg;['Fiction', 'Classics', 'Philosophy', 'France', 'Literature', 'French Literature', 'Novels', '20th Century', 'Literary Fiction', 'Africa']
421;The Paris Wife;https://images.gr-assets.com/books/1320545874m/8683812.jpg;['Nonfiction', 'True Crime', 'Mystery', 'Crime', 'History', 'Southern', 'Classics', 'Travel', 'Memoir', 'Audiobook']
422;Harry Potter Boxset (Harry Potter, #1-7);https://images.gr-assets.com/books/1392579059m/862041.jpg;['Plays', 'Classics', 'Drama', 'Fiction', 'School', 'Theatre', 'American', 'Literature', 'Read For School', 'High School']
423;The Elite (The Selection, #2);https://images.gr-assets.com/books/1391454595m/16248068.jpg;['Fiction', 'Classics', 'Literature', 'Novels', 'Contemporary', 'Humor', 'Unfinished', 'Literary Fiction', 'American', 'Philosophy']
424;The Name of the Rose;https://images.gr-assets.com/books/1415375471m/119073.jpg;['Classics', 'Philosophy', 'Nonfiction', 'Politics', 'History', 'Political Science', 'Literature', 'Italian Literature', 'Italy', 'School']
425;Go Ask Alice;https://images.gr-assets.com/books/1327870536m/46799.jpg;['Classics', 'Plays', 'Fiction', 'Drama', 'School', 'Literature', 'Theatre', 'Read For School', 'High School', 'Poetry']
426;A Confederacy of Dunces;https://images.gr-assets.com/books/1436747103m/310612.jpg;['Classics', 'Fiction', 'Plays', 'Poetry', 'German Literature', 'Drama', 'Literature', 'Philosophy', 'School', 'Fantasy']
427;The Importance of Being Earnest;https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png;['Historical Fiction', 'Fiction', 'China', 'Historical', 'Asia', 'Book Club', 'Adult', 'Adult Fiction', 'Asian Literature', 'Novels']
428;The Mark of Athena (The Heroes of Olympus, #3);https://images.gr-assets.com/books/1464201354m/12127750.jpg;['Fiction', 'Historical Fiction', 'Classics', 'Literature', 'Literary Fiction', 'Historical', 'Novels', 'British Literature', 'Contemporary', 'Audiobook']
429;"The Color of Magic (Discworld, #1; Rincewind #1)";https://images.gr-assets.com/books/1407111017m/34497.jpg;['Young Adult', 'Romance', 'Contemporary', 'Chick Lit', 'Fiction', 'Realistic Fiction', 'Young Adult Contemporary', 'Contemporary Romance', 'Teen', 'Young Adult Romance']
430;Kafka on the Shore;https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png;['Fantasy', 'Fiction', 'Epic Fantasy', 'Science Fiction Fantasy', 'High Fantasy', 'Adult', 'Adventure', 'Dragons', 'Audiobook', 'Epic']
431;Red Dragon (Hannibal Lecter, #1);https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png;['Young Adult', 'Fantasy', 'Science Fiction', 'Fiction', 'Adventure', 'Paranormal', 'Teen', 'Action', 'Mystery', 'Urban Fantasy']
432;I, Robot (Robot #0.1);https://images.gr-assets.com/books/1388321463m/41804.jpg;['Fantasy', 'Young Adult', 'Fiction', 'Paranormal', 'Mystery', 'Horror', 'Time Travel', 'Historical Fiction', 'Supernatural', 'Adventure']
433;Dark Lover (Black Dagger Brotherhood, #1);https://images.gr-assets.com/books/1429676285m/42899.jpg;['Young Adult', 'Dystopia', 'Romance', 'Science Fiction', 'Fiction', 'Fantasy', 'Teen', 'Audiobook', 'Futuristic', 'Post Apocalyptic']
434;Crescendo (Hush, Hush, #2);https://images.gr-assets.com/books/1362408146m/7791997.jpg;['Fiction', 'Horror', 'Young Adult', 'Mystery', 'Classics', 'Romance', 'Gothic', 'Thriller', 'Drama', 'Adult']
435;Before I Fall;https://images.gr-assets.com/books/1361044695m/6482837.jpg;['Fiction', 'Contemporary', 'Literature', 'Canada', 'Literary Fiction', 'Novels', 'Classics', 'American', 'Adult Fiction', 'Adult']
436;The God of Small Things;https://images.gr-assets.com/books/1436217001m/9777.jpg;['Nonfiction', 'History', 'Biography', 'World War II', 'War', 'Historical', 'Audiobook', 'Military Fiction', 'Memoir', 'Biography Memoir']
437;The Invention of Wings;https://images.gr-assets.com/books/1386699861m/18079776.jpg;['Classics', 'Historical Fiction', 'Fiction', 'Adventure', 'Romance', 'Historical', 'Mystery', 'Literature', 'France', 'French Revolution']
438;What Alice Forgot;https://images.gr-assets.com/books/1377159022m/6469165.jpg;['Romance', 'New Adult', 'Young Adult', 'Contemporary', 'Contemporary Romance', 'Fiction', 'Abuse', 'High School', 'Chick Lit', 'Drama']
439;A Brief History of Time;https://images.gr-assets.com/books/1333578746m/3869.jpg;['Fantasy', 'Fiction', 'Historical Fiction', 'Historical', 'Magic', 'Science Fiction Fantasy', 'Alternate History', 'Audiobook', 'Adult', 'Magical Realism']
440;Fall of Giants (The Century Trilogy, #1);https://images.gr-assets.com/books/1470384630m/7315573.jpg;['Fiction', 'Classics', 'Historical Fiction', 'Young Adult', 'Jewish', 'Religion', 'School', 'Literature', 'Judaism', 'Novels']
441;Under the Dome;https://images.gr-assets.com/books/1268982908m/6320534.jpg;['Fiction', 'Music', 'Contemporary', 'Humor', 'Romance', 'Novels', 'British Literature', 'Literature', 'Comedy', 'Adult Fiction']
442;Snow Crash;https://images.gr-assets.com/books/1477624625m/830.jpg;['Fiction', 'Historical Fiction', 'Westerns', 'Classics', 'Literature', 'Novels', 'American', 'Horror', 'Historical', 'Literary Fiction']
443;Just Listen;https://images.gr-assets.com/books/1358270741m/51738.jpg;['Historical Fiction', 'Fiction', 'Historical', 'War', 'World War II', 'Adult', 'Audiobook', 'France', 'Book Club', 'Adult Fiction']
444;Winnie-the-Pooh (Winnie-the-Pooh, #1);https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png;['Horror', 'Fantasy', 'Fiction', 'Mystery', 'Magical Realism', 'Literature', 'Gothic', 'Thriller', 'Supernatural', 'Mythology']
445;Before I Go to Sleep;https://images.gr-assets.com/books/1358353512m/9736930.jpg;['Fantasy', 'Young Adult', 'Fiction', 'Middle Grade', 'Childrens', 'Adventure', 'Science Fiction', 'Magic', 'Urban Fantasy', 'Audiobook']
446;A Study in Scarlet;https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png;['Classics', 'Childrens', 'Fiction', 'Young Adult', 'Middle Grade', 'Fantasy', 'Humor', 'Adventure', 'Juvenile', 'Swedish Literature']
447;Brisingr (The Inheritance Cycle, #3);https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png;['Fantasy', 'Fiction', 'Young Adult', 'Short Stories', 'Childrens', 'Magic', 'Middle Grade', 'Fairy Tales', 'Science Fiction Fantasy', 'Audiobook']
448;The Purpose Driven Life: What on Earth Am I Here for?;https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png;['Fiction', 'Contemporary', 'Classics', 'Young Adult', 'Literary Fiction', 'Coming Of Age', 'Novels', 'Literature', 'Adult Fiction', 'Adult']
449;Betrayed (House of Night, #2);https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png;['Fiction', 'Historical Fiction', 'German Literature', 'Classics', 'Holocaust', 'Romance', 'Historical', 'Germany', 'War', 'World War II']
450;Storm Front (The Dresden Files, #1);https://images.gr-assets.com/books/1419456275m/47212.jpg;['Fiction', 'Contemporary', 'Chick Lit', 'Adult', 'Adult Fiction', 'Drama', 'Young Adult', 'Realistic Fiction', 'Mystery', 'Crime']
451;Northanger Abbey;https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png;['Fantasy', 'Young Adult', 'Mythology', 'Fiction', 'Middle Grade', 'Adventure', 'Greek Mythology', 'Urban Fantasy', 'Romance', 'Magic']
452;The 5th Wave (The 5th Wave, #1);https://images.gr-assets.com/books/1359853842m/16101128.jpg;['Fiction', 'India', 'Travel', 'Adventure', 'Contemporary', 'Novels', 'Asia', 'Historical Fiction', 'Unfinished', 'Crime']
453;Cold Mountain;https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png;['Nonfiction', 'History', 'True Crime', 'Crime', 'Historical', 'Mystery', 'Audiobook', 'American History', 'Biography', 'Book Club']
454;If You Give a Mouse a Cookie;https://images.gr-assets.com/books/1276046901m/767680.jpg;['Christian Fiction', 'Christian', 'Fiction', 'Romance', 'Historical Fiction', 'Historical', 'Historical Romance', 'Adult', 'Faith', 'Christian Romance']
455;Something Blue (Darcy & Rachel, #2);https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png;['Classics', 'Fiction', 'Historical Fiction', 'Romance', 'Literature', 'American', 'Historical', 'Novels', 'New York', 'Classic Literature']
